# m1_source m2_source a1 a2 costilt1 costilt2 ecc
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
4.184669643641204573e+01 2.355568574365048207e+01 1.294056249027361882e-01 4.031293037655183098e-01 7.251982541480422872e-01 -4.670031342511578032e-01 0.1
