# m1_source	m2_source	ecc
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
20.689	12.128	0.177
