# m1_source	m2_source	ecc
2.095491805900074311e+01 1.918010951257386409e+01 1.987472574399684055e-01
4.964433808080197963e+01 3.217121324393389159e+01 1.410183981646805085e-01
4.290082984124543941e+01 1.991085085908657248e+01 1.100976370243132857e-01
2.454826164952130796e+01 1.528950457527043660e+01 1.913876475768866159e-01
4.958583087852652227e+01 3.073187234788899147e+01 1.035539340473563413e-01
3.261162081231318410e+01 1.675560916982388804e+01 7.385221595586878574e-02
3.451663596244716103e+01 2.190954105240935590e+01 1.293607136281068604e-01
4.775577848096466482e+01 4.248363343785091217e+01 1.259684852140075528e-01
4.096018096027548694e+01 2.448307069634251931e+01 1.583975658290026067e-01
4.396877453585523199e+01 3.347849733305310593e+01 4.715571040210778803e-02
4.994055836868759002e+01 3.993801818450517516e+01 1.871485712229648823e-01
2.628884166116757015e+01 2.431416715267771878e+01 3.920185178929120294e-03
3.331906290880547061e+01 3.303328591396362413e+01 8.297667912248113398e-02
2.962346174263997156e+01 2.340510056887443469e+01 1.833348036463400277e-01
3.745629938533912906e+01 2.554082174579422571e+01 1.945478655876393681e-01
4.389333524613855531e+01 3.430343481565046204e+01 7.510060471108818969e-02
4.787419369247297851e+01 1.384138864087699261e+01 5.963842934727228706e-02
4.672150972068084940e+01 2.263544503028024479e+01 1.644042967084201057e-01
4.547856985689908527e+01 3.653444903471167038e+01 7.901491401126363445e-02
3.676150787465969927e+01 2.437749197984612692e+01 1.228154333378494861e-01
2.706088045434754719e+01 1.885774810132679846e+01 2.248957980806931111e-03
3.896243230150497538e+01 3.597301413509655532e+01 1.008993850814756885e-02
2.734222263695838251e+01 1.373509267699182601e+01 1.495940219917648306e-01
4.086455733856886496e+01 2.908525350369322737e+01 7.432939863792863144e-02
4.810241763238573043e+01 3.901232214590713454e+01 1.744502512345375012e-01
4.874560774955657649e+01 1.964967746784643055e+01 7.817625048597559578e-02
2.283957402461286179e+01 1.089191756605476513e+01 8.290018617415836899e-02
4.541744576870184602e+01 3.710213067968754785e+01 4.847708620801220725e-02
3.181154011190774966e+01 1.511057484855341215e+01 1.469110681475756797e-01
4.337488911987576046e+01 2.987093436365278265e+01 1.396113109731438040e-01
3.237336823848085032e+01 3.011895393820404010e+01 1.180236354280762151e-01
4.948347740728613786e+01 3.554165367424015898e+01 7.472782651640469398e-02
4.800656243856260375e+01 1.286177006229583064e+01 1.237032548409986998e-01
4.717605647126318047e+01 3.011695963630517880e+01 1.996810340452304100e-01
3.774626358888345834e+01 3.022167332301798837e+01 2.059029809686397511e-02
4.460727954872589862e+01 2.127611331094698954e+01 1.727674111574711499e-02
4.680126082361608297e+01 3.277166015066249827e+01 1.827432576370627559e-01
4.919793118496052386e+01 3.420730503373881248e+01 1.991586979987326408e-02
3.718658686648818446e+01 3.106229296507908089e+01 3.762673130265861698e-02
2.230178622573124159e+01 2.004547353040144486e+01 7.265905843310742351e-02
4.206638084113453857e+01 3.660580420273878133e+01 1.029990250065212359e-01
1.532436059418654395e+01 1.280036555109858298e+01 1.854702431108067595e-01
4.529487280615698808e+01 1.880752760858057826e+01 6.703975747273832608e-02
4.036483465475784271e+01 3.155936580651075118e+01 1.127446544454632910e-01
4.535405625215602043e+01 2.367222684899947183e+01 1.400308434851536138e-02
2.544554840116984806e+01 2.044710037585938167e+01 1.575359643552925182e-01
4.067570697211166930e+01 3.100369584132357659e+01 1.790639323694355745e-01
4.761719919892536979e+01 1.218958514957402173e+01 1.252816501328786192e-01
4.602650885579555506e+01 3.136735457524975246e+01 7.773337978637734347e-02
4.155883401154240886e+01 3.017682387974390679e+01 2.383874893281584528e-02
2.292992864596487834e+01 2.157092550622311222e+01 8.063859261933947753e-02
4.947608371994811449e+01 1.003756842826267004e+01 1.598922415620442905e-01
2.843126969023841966e+01 1.402687122713106760e+01 1.237103503123403447e-01
3.411110553139972268e+01 2.219522753591328268e+01 1.688101468920521764e-01
3.416414780575824039e+01 3.317740303794310819e+01 1.090907983709985818e-01
4.743030692275532800e+01 2.220936248270680835e+01 1.953266054194238016e-03
3.074747082333387382e+01 2.270670248608021424e+01 1.669843237554584792e-03
4.891453492111634205e+01 1.746183029435073664e+01 1.601013575061870919e-01
4.767508654514048061e+01 3.083788181460493760e+01 5.588343328260201442e-02
3.957481380426123962e+01 2.356747084016642901e+01 1.960450671336977924e-01
2.531573856188388305e+01 1.371626297208421619e+01 1.719865452396598382e-01
4.033319949858996978e+01 3.804834690624613813e+01 1.790955661729157211e-01
4.121284635906474136e+01 3.027594770843034411e+01 1.649901555688753352e-01
1.872831520441729936e+01 1.251941247268028867e+01 7.223835273092464593e-02
4.885288346709448604e+01 3.612308495789479679e+01 1.473024357686329999e-01
4.252036888505890033e+01 2.677441729500464618e+01 1.541763956923296874e-01
4.704831534377644431e+01 2.994598882207440838e+01 6.159060452252927004e-02
2.513486159847666812e+01 1.153022355176297786e+01 5.151604445148508238e-02
2.956473057479799849e+01 2.532814381862540998e+01 1.440986907253626916e-02
1.861380980810800523e+01 1.642399200816659999e+01 1.404089271629201802e-02
4.614885689157767246e+01 2.554925947081272852e+01 1.010936552923961118e-01
4.212640266931693844e+01 1.724120336841960466e+01 2.271905465277811523e-02
4.935178120696663484e+01 2.502313680033002186e+01 5.588617048950540733e-02
4.589349975821989602e+01 3.579192621115338113e+01 1.562007441513922901e-01
4.918618527631677750e+01 1.588419375682186718e+01 1.932132767960301478e-01
3.688318921977997178e+01 3.466578062607626265e+01 1.227353092366745974e-01
3.684257683595370025e+01 2.878286314805611568e+01 1.559986418082426676e-02
4.991212492246728516e+01 1.441090307582526187e+01 1.334556811928426234e-01
4.172433915041612806e+01 2.964563539887380372e+01 1.659165106404361656e-01
4.171336297279439265e+01 3.067958716931780927e+01 1.549584254571153841e-01
4.680305719072008941e+01 3.744366495492782576e+01 3.984919952005999688e-02
2.380034736022578201e+01 2.351043034853771729e+01 8.995350242884603276e-02
4.209279141601329854e+01 3.013337198437782405e+01 9.870114373405747266e-02
4.723228745964068764e+01 4.689349818052498620e+01 1.193078662784431698e-02
2.133635299620504000e+01 1.787932784831932054e+01 2.658800588043207583e-02
1.462387974532211032e+01 1.066970637385035126e+01 1.807105800488806036e-01
3.679138764069526246e+01 1.748519105706738586e+01 1.944411550055482607e-01
1.728340599355875895e+01 1.175352750702890958e+01 3.386884348636073905e-02
3.875579540927870426e+01 3.517777010264391890e+01 1.041213834100080393e-01
3.930111372732428521e+01 2.840972464628375604e+01 3.386823283052074751e-02
4.292051729534115623e+01 1.509215172541495775e+01 1.648632964765666953e-01
3.678199639840173063e+01 2.606462575670578374e+01 1.002797611294630187e-01
3.858413801029926304e+01 1.134223867472662128e+01 4.359918078949204245e-02
2.999063461832500010e+01 2.606008553054833854e+01 1.127180260443696319e-01
3.329930550475025797e+01 2.633287674874008744e+01 3.271354247182449437e-02
3.944747569538457554e+01 1.116523692584732608e+01 1.255965392773892020e-01
2.869803662294083324e+01 1.234775154097819083e+01 1.468886228429362728e-01
3.532975534433043663e+01 2.264706341159186564e+01 1.496097542740498498e-01
3.774772671416258873e+01 1.975459568693116097e+01 7.736072864407490986e-03
2.407513331551848168e+01 1.344727293705413906e+01 2.586440582447294828e-02
