# m1_source	m2_source	ecc
3.139477025839905266e+01 2.772525122155320076e+01 4.990724139649926894e-02
3.276523401211375841e+01 1.919756036226338125e+01 2.496727463092139956e-02
4.921950381293461163e+01 3.510014283894892628e+01 9.125290478091940827e-02
4.811562269027443506e+01 4.292485477368341407e+01 3.578833013686844727e-02
2.021766330452520677e+01 1.191075532422252792e+01 8.020229114019060412e-02
4.098589616582776074e+01 3.027875497611040601e+01 7.354218890439974399e-02
3.881308510174142867e+01 1.626753826563152572e+01 3.009334081014216830e-02
3.656381500271807994e+01 2.654654524939241611e+01 2.400896644280350531e-02
4.594274847450884636e+01 1.320621886133582024e+01 1.457690972904799043e-01
4.682264732054066769e+01 3.610567864440790231e+01 8.524641567804880360e-02
3.178337607376549556e+01 1.798258216325364600e+01 9.230005264880179749e-02
3.389062154866078203e+01 3.180778794728460568e+01 9.775601539770592541e-02
4.748212222601517851e+01 2.290608891438119343e+01 1.290270021962198199e-01
2.976643604335401960e+01 1.711613790695853865e+01 1.173042708182762267e-01
3.816643118664335077e+01 3.006936099397830020e+01 1.183551686429865218e-01
3.497137105098181564e+01 1.328984111018723802e+01 1.072337092977538736e-01
3.911662358949756424e+01 2.485079098290306376e+01 3.486175648453330306e-02
2.729226783416675772e+01 1.594174815069869666e+01 2.922232664527235624e-02
2.662149549321512865e+01 2.524426256952504133e+01 7.119161537306535614e-02
4.404707344828017312e+01 2.350120666481083731e+01 2.840194440262164971e-02
3.313699265084095913e+01 1.739443666789845366e+01 1.469953897065213178e-01
3.779276299992709909e+01 1.159214959779488296e+01 7.118318353204787508e-02
1.867537005123984883e+01 1.226018065704004911e+01 9.430172924272298141e-02
3.763763719674014396e+01 2.157794362111233255e+01 1.299780309600327872e-02
3.801304818894163873e+01 3.105448160420498027e+01 1.262456223730876459e-01
2.403494188914804397e+01 1.375463331371810227e+01 3.634107472277582629e-02
4.326883690403599303e+01 4.310731504054456309e+01 1.196839911164289671e-01
4.981169776788526349e+01 3.361141444073055595e+01 6.254873544710848332e-02
4.815797556802139212e+01 3.466918931301992757e+01 1.466259002317299165e-01
3.599281407642343567e+01 2.015501604931714041e+01 1.290942458363901757e-01
4.846621052408231378e+01 1.315308139173467694e+01 8.836543733878471363e-02
3.288210055355906292e+01 2.150997045066006308e+01 1.775465176343184182e-02
3.121331706693033681e+01 1.471878826092326520e+01 3.865296836239878742e-02
1.130269452802518337e+01 1.091273944462959555e+01 3.433386345925268368e-02
4.671485816175301409e+01 2.307790544570026725e+01 3.906913501643650283e-02
4.870984110069490214e+01 2.552087326361650810e+01 1.059437031685025038e-01
4.469971903202982588e+01 4.035297523767766847e+01 1.514968412806325104e-02
4.248515504644181817e+01 1.185184553277829522e+01 1.555416573557304302e-03
4.761072738931187587e+01 3.919634751652974813e+01 6.266471046268552725e-02
4.960469667808507666e+01 2.244812297213952590e+01 8.614207453551651905e-02
3.973485290309450590e+01 1.941452291255801299e+01 1.329508550898842179e-01
4.205420071014298600e+01 2.755305258674020052e+01 1.183855026418230982e-01
2.608261936608856857e+01 2.213501381301199800e+01 1.242189937182610303e-02
4.710079182505471351e+01 3.168101762460351978e+01 1.183205163580264459e-02
3.388828654362365000e+01 2.553275216813655391e+01 7.090750803221101961e-02
2.715692081016983650e+01 1.084900016468376194e+01 1.003833229124650311e-01
4.830384993330445553e+01 1.868064708000519403e+01 1.028447514527546479e-02
2.345634715505519807e+01 2.211424247973664592e+01 7.932919363868738694e-02
4.672083273274837012e+01 2.138925450845063025e+01 1.385885226426753214e-01
3.493465234393347885e+01 1.681287589446612785e+01 5.716677496766420924e-02
3.608719214960470367e+01 1.307363642168016327e+01 1.138608110925642437e-02
1.253456795189999795e+01 1.066276219250525870e+01 1.207636006662826389e-01
4.689215345287664860e+01 3.498725528974702570e+01 4.548553991413876313e-02
2.508081579619232215e+01 1.782394438715005336e+01 4.417581949806628772e-02
4.248308124494578664e+01 2.707104539267360366e+01 3.907856777612126603e-02
4.245499500696246287e+01 4.056799678294653688e+01 5.851946203956161913e-02
2.107003916392349652e+01 1.519512025098391028e+01 1.473776236530509876e-01
2.593657063733511947e+01 2.290130564001112745e+01 8.620988179301290744e-02
3.377828604375072530e+01 1.175655957074825686e+01 1.493469231620621895e-01
2.521650815571990378e+01 2.147369881004485137e+01 8.680337922546624285e-02
3.261649042513023034e+01 1.059211490548629264e+01 2.156696082587872265e-02
4.654055660045020204e+01 1.801200846273324174e+01 4.238110614454541208e-02
3.668688814466886328e+01 1.020436553718843342e+01 9.739396005080762364e-02
2.659048272625242859e+01 1.883134692117649678e+01 1.284206889675859609e-01
2.039630230502103103e+01 1.370543770846037290e+01 1.226588218024570465e-01
4.733245353269886380e+01 4.719210306919841003e+01 4.024133367774498926e-02
