# m1_source	m2_source	ecc
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
35.164	33.514	0.056
