# m1_source	m2_source	ecc
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
44.072	24.917	0.178
