# m1_source	m2_source	ecc
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
42.822	35.322	0.165
