# m1_source	m2_source	ecc
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
38.493	27.100	0.109
