# m1_source	m2_source	ecc
3.956746850449484043e+01 2.905102111794028019e+01 6.788636226586595990e-02
3.800325568985114444e+01 3.021310146159636645e+01 1.658084989385509231e-02
3.760665800858292585e+01 2.031057288160248575e+01 8.033885228882930996e-02
4.536504581335224628e+01 2.843107607213452681e+01 3.074356271732405985e-02
3.578962477958344834e+01 1.492168177754132685e+01 3.983802881087303988e-02
4.978068585239425659e+01 1.529918772316194797e+01 3.954089116080840988e-02
1.552015348596486177e+01 1.010561044904599193e+01 2.604274381747640615e-02
2.805976117458913066e+01 1.404187494952526549e+01 2.394767536344689918e-02
4.655108962813617524e+01 4.265236739389936815e+01 7.860856333870738788e-02
4.747029887050344144e+01 4.504808256256630017e+01 3.237714357658877384e-03
2.601877068228257173e+01 2.175401401510738708e+01 7.501310883373363790e-03
4.211454261417638634e+01 1.804941526826083731e+01 8.623642910737401579e-02
3.751857177678735411e+01 3.247375833319738092e+01 2.479339433001331860e-02
4.147395310302955096e+01 3.904646754996868196e+01 5.966295543058443632e-03
4.951344200922742544e+01 3.719280372645389576e+01 1.386852135337580949e-02
2.179134627904172206e+01 1.333635060278847639e+01 3.174729242007153646e-02
4.582535920375018890e+01 2.189803217672041313e+01 4.743089542877662601e-02
4.447408514794702938e+01 1.733983976888607970e+01 3.734069019450100835e-02
2.995030603066103225e+01 2.694586764046682603e+01 8.125541675825649623e-02
2.527326049756732473e+01 1.561113657478555439e+01 4.306072054839045482e-02
4.116213709713998981e+01 2.461922460005370894e+01 2.048890767781189060e-02
2.678469786075289960e+01 1.580888071627528824e+01 4.531146017708922655e-03
2.913617610087162646e+01 2.042511453828478807e+01 6.049211707109022028e-03
2.068244058488468085e+01 1.394103297230669902e+01 5.443566455411261856e-02
4.071799196776987628e+01 3.855961276470684851e+01 1.893803407831984309e-02
2.400436685546058158e+01 2.004457397880108616e+01 3.704691174296727979e-02
4.231202634215462410e+01 3.248087793357854025e+01 8.094583290844642454e-03
3.601505551432740759e+01 1.156780499721876510e+01 9.063905082191670709e-03
4.955055221267283372e+01 1.110090268062917218e+01 9.934991600837622672e-02
4.703620119350542694e+01 3.059682441958995014e+01 3.757283338085756763e-02
3.540880421327094041e+01 2.557832073521124272e+01 2.296210705350643089e-02
4.551093820799412271e+01 4.011675014606370837e+01 1.163409397877653365e-02
4.379964523323612013e+01 2.708594005520303938e+01 2.113307071695876699e-02
1.781655696939534295e+01 1.583907260052579247e+01 6.177561825859828604e-02
