# m1_source	m2_source	ecc
2.089061986846047603e+01 1.155385306262691714e+01 2.364708042290329659e-02
3.204995421962181013e+01 2.579030076182268516e+01 3.896247653850549303e-02
4.161581995843910420e+01 3.119689520068628497e+01 6.369043329909318540e-02
1.552211614391959138e+01 1.451826605840595796e+01 1.210298993295075981e-01
1.971791832323311056e+01 1.243146012919450527e+01 6.028070934292983907e-02
3.286811249300776439e+01 2.442442954327165694e+01 3.714979005018576724e-02
4.761317714481960195e+01 2.127397069607940239e+01 6.587144150794618618e-03
3.704489851710359005e+01 1.726934328587353917e+01 1.290646205877908070e-01
3.339884871902101082e+01 2.065188062222008369e+01 1.190008333117032746e-01
4.959583391106480832e+01 4.265845241390665876e+01 1.341990830883623698e-01
4.629114817649987401e+01 3.462902984666275330e+01 9.943897821065149356e-02
4.209002143763787984e+01 1.294056833602275347e+01 6.469779161349044350e-02
4.658917975608832052e+01 2.619257351733067196e+01 9.384150278929068167e-02
2.458468297424517246e+01 1.864499828646906465e+01 1.359124178281364004e-01
2.891701727335171768e+01 2.197721146748754251e+01 1.171408489111064460e-01
4.781177589959094831e+01 2.167582527591800101e+01 1.045673722910124559e-01
3.982337929381829156e+01 2.161980578057085367e+01 4.754441825794857718e-02
4.356684621809652924e+01 3.071174814376787054e+01 1.089139750908439258e-01
2.472838064012833570e+01 1.351006390781094524e+01 8.453129308784816665e-02
3.490361213324970890e+01 2.802164491118809764e+01 1.355965521996832859e-02
3.383925396104682193e+01 2.060139246127471324e+01 1.623854598434624000e-02
4.134082893438323225e+01 3.612493331035506117e+01 7.256847331822437186e-02
4.532250964584751074e+01 2.056363909093841613e+01 2.971565984009574835e-02
2.465162466429701738e+01 1.249724594236272956e+01 1.105983504874741841e-01
4.222402800848751525e+01 3.378339141077823626e+01 2.183295861346657221e-02
4.981639032929133037e+01 1.943259072050995329e+01 9.276774186684468015e-02
1.375543162255996776e+01 1.289178588261003711e+01 3.816594113917804853e-03
4.683637347634509496e+01 2.618039850543291891e+01 9.530134256664420100e-02
3.893048549123206215e+01 3.557436588834576696e+01 5.287471696844641550e-02
3.769168822181667622e+01 2.722288507048499184e+01 1.183090717643401485e-01
3.814479338285167387e+01 2.145906073636790978e+01 6.792882545363253255e-02
4.480802894792666535e+01 2.931045710685384975e+01 3.405291827223617257e-02
4.060706662981649373e+01 2.572682911503804704e+01 1.094977272711467747e-01
3.317072427352716346e+01 3.275567572860656185e+01 4.956294166913317867e-02
4.115926632850995759e+01 3.567283179592456577e+01 9.237569993833616259e-04
4.646991743699101107e+01 4.359351832499181967e+01 6.535206406126220502e-02
4.981264004100084719e+01 2.644186144917708248e+01 1.094899635651508107e-01
4.730308323290389438e+01 4.623203042206836955e+01 4.525740529754935376e-02
2.531552635100098669e+01 1.808706289227670538e+01 1.124411803515360103e-01
4.782907343980474479e+01 2.449302278160743640e+01 4.292768304957866182e-02
2.007773517514468153e+01 1.418331628628951258e+01 1.189425268761723775e-01
4.664859537933885747e+01 3.754295539948734017e+01 1.162693021965374197e-02
3.486123896491569951e+01 1.761831801671070608e+01 2.811843080867939756e-02
4.961261965935808149e+01 2.330985765944151211e+01 1.154581889911874409e-02
3.838790592012183822e+01 3.778520488870086780e+01 1.411234580384302661e-01
2.768940883886594762e+01 2.090250570939442909e+01 5.227416866352869139e-03
4.744147368724630809e+01 2.924704917125459502e+01 1.283505241456193158e-01
4.943291035531093769e+01 1.708822211390773660e+01 1.239357481557677026e-02
3.655606199077713825e+01 3.000304346590177573e+01 7.043022887999320081e-02
2.839272927749362196e+01 2.598160855289859228e+01 2.939115065580296532e-02
3.673805198254758864e+01 3.570925591985046310e+01 1.185386617775136403e-01
4.280802033468665257e+01 3.523160060315851183e+01 5.525370209938554322e-03
4.955797423687090486e+01 2.844195624311142723e+01 2.358509078921455435e-02
1.205284510842773393e+01 1.139158996865501550e+01 2.425341490454228574e-02
3.099713541549206397e+01 2.124833736809832985e+01 1.162970754972265756e-02
4.941990824592286202e+01 2.722872383170784971e+01 9.999288230012415291e-02
4.768528959492658004e+01 4.360514297402803408e+01 1.201954400066746476e-01
3.198269803985996518e+01 3.189273608671381055e+01 3.008611878697794659e-02
3.187469673095201372e+01 2.214187561870235044e+01 3.190923890181227712e-02
3.811471139754515747e+01 2.388615709085365069e+01 1.330505750698778855e-01
2.603594149539315694e+01 1.433712181683403131e+01 1.480725787431117768e-01
4.726849454355753011e+01 4.006249989217970153e+01 1.422620781610220708e-01
4.752637716336595020e+01 4.264422327845302618e+01 3.657863844818952988e-03
4.325460648371247174e+01 1.350722991705767662e+01 6.744033387631624687e-02
2.519787061188094413e+01 1.214745981810350983e+01 4.260617900692961063e-02
3.823062607268961699e+01 3.454999192828263688e+01 1.081971265923010461e-01
2.660299415073004781e+01 1.857713131468540624e+01 2.944639532495351569e-02
2.481980342592643041e+01 1.433728935965165263e+01 1.270616756619793730e-01
3.796767017052690107e+01 3.473634962529678916e+01 4.400422897500691488e-02
4.135460562950741803e+01 2.034176476723934002e+01 1.926225925070939728e-05
4.945189292602012188e+01 4.168462717680910856e+01 1.452884893038075831e-01
4.406416652354332797e+01 2.826442163760989601e+01 7.227589070789601500e-02
4.845574839418182478e+01 3.379648067693832303e+01 7.382137749529252280e-02
4.611538332650157201e+01 3.978503433630417874e+01 7.100995779789799622e-02
3.601021274115181825e+01 2.843804185967908893e+01 8.369470021828781525e-02
4.918006772659927606e+01 4.240667328255207025e+01 9.109096024373482953e-03
4.322225930866478905e+01 2.783260419018402132e+01 4.864289329071087159e-02
4.806425329590178563e+01 1.413775844898633061e+01 9.742570753662450900e-02
2.890561237332248368e+01 1.311368936403902019e+01 9.418674540913207771e-02
3.534477026518136711e+01 1.653645433004216514e+01 5.929189896400188960e-03
3.544236448774677939e+01 1.570544104272792474e+01 9.748718849334202241e-02
4.549119334425360961e+01 1.142982503904084979e+01 9.653227744714813763e-02
3.790497066423922234e+01 2.017449670319162180e+01 5.534340340703144262e-02
4.980290874884082086e+01 4.075886805662778301e+01 9.325294874748153717e-02
4.956879059998708925e+01 1.230839340352006772e+01 6.513710759308072307e-02
3.803144437296907654e+01 1.597143954633390983e+01 1.412731566382177950e-01
4.187089091090201265e+01 3.821671259290762634e+01 9.874558295292826249e-02
4.259657607703883997e+01 4.181670275746991194e+01 3.295470639215544728e-02
4.988613495717527968e+01 1.283659489050315727e+01 3.030450440645589619e-02
4.239332740359760265e+01 3.980767084210673090e+01 1.296719740190974135e-01
4.348353070534304265e+01 2.956100131148952315e+01 7.394073755085241173e-02
4.831694411170519032e+01 3.045040986749524237e+01 9.725642642441209573e-02
4.414517251483358962e+01 2.738443413943905469e+01 1.407630021818480348e-01
4.633040245708027527e+01 3.167580402585862132e+01 1.047346067857793522e-01
4.281689405941664717e+01 3.702858276860752085e+01 1.217491087450028736e-01
4.407098129751100402e+01 1.873483808614953006e+01 1.428291474000107364e-01
4.265522739503583693e+01 2.257516184048591157e+01 8.694016240531114714e-02
3.614924512805106360e+01 2.112191318367096926e+01 7.422731815353815488e-02
4.525263199593431551e+01 1.430502147743129271e+01 1.100279427513538022e-01
4.228635389113451737e+01 3.081324559150614917e+01 1.023897169168006965e-01
