# m1_source m2_source a1 a2 costilt1 costilt2 ecc
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
3.039334420593205621e+01 2.694883599276135300e+01 6.727718177864481230e-01 5.190734206695423181e-01 7.800640374746417027e-01 -7.514820198813025875e-01 0.1
