# m1_source m2_source a1 a2 costilt1 costilt2 ecc
2.207538627991691271e+01 2.023528280964029236e+01 1.871865598275961051e-01 7.075110399791945115e-02 -3.696038704045907508e-01 8.642264861591146541e-02 0.1
2.207538627991691271e+01 2.023528280964029236e+01 1.871865598275961051e-01 7.075110399791945115e-02 -3.696038704045907508e-01 8.642264861591146541e-02 0.1
2.207538627991691271e+01 2.023528280964029236e+01 1.871865598275961051e-01 7.075110399791945115e-02 -3.696038704045907508e-01 8.642264861591146541e-02 0.1
2.207538627991691271e+01 2.023528280964029236e+01 1.871865598275961051e-01 7.075110399791945115e-02 -3.696038704045907508e-01 8.642264861591146541e-02 0.1
2.207538627991691271e+01 2.023528280964029236e+01 1.871865598275961051e-01 7.075110399791945115e-02 -3.696038704045907508e-01 8.642264861591146541e-02 0.1
2.207538627991691271e+01 2.023528280964029236e+01 1.871865598275961051e-01 7.075110399791945115e-02 -3.696038704045907508e-01 8.642264861591146541e-02 0.1
2.207538627991691271e+01 2.023528280964029236e+01 1.871865598275961051e-01 7.075110399791945115e-02 -3.696038704045907508e-01 8.642264861591146541e-02 0.1
2.207538627991691271e+01 2.023528280964029236e+01 1.871865598275961051e-01 7.075110399791945115e-02 -3.696038704045907508e-01 8.642264861591146541e-02 0.1
2.207538627991691271e+01 2.023528280964029236e+01 1.871865598275961051e-01 7.075110399791945115e-02 -3.696038704045907508e-01 8.642264861591146541e-02 0.1
2.207538627991691271e+01 2.023528280964029236e+01 1.871865598275961051e-01 7.075110399791945115e-02 -3.696038704045907508e-01 8.642264861591146541e-02 0.1
2.207538627991691271e+01 2.023528280964029236e+01 1.871865598275961051e-01 7.075110399791945115e-02 -3.696038704045907508e-01 8.642264861591146541e-02 0.1
2.207538627991691271e+01 2.023528280964029236e+01 1.871865598275961051e-01 7.075110399791945115e-02 -3.696038704045907508e-01 8.642264861591146541e-02 0.1
2.207538627991691271e+01 2.023528280964029236e+01 1.871865598275961051e-01 7.075110399791945115e-02 -3.696038704045907508e-01 8.642264861591146541e-02 0.1
2.207538627991691271e+01 2.023528280964029236e+01 1.871865598275961051e-01 7.075110399791945115e-02 -3.696038704045907508e-01 8.642264861591146541e-02 0.1
2.207538627991691271e+01 2.023528280964029236e+01 1.871865598275961051e-01 7.075110399791945115e-02 -3.696038704045907508e-01 8.642264861591146541e-02 0.1
2.207538627991691271e+01 2.023528280964029236e+01 1.871865598275961051e-01 7.075110399791945115e-02 -3.696038704045907508e-01 8.642264861591146541e-02 0.1
2.207538627991691271e+01 2.023528280964029236e+01 1.871865598275961051e-01 7.075110399791945115e-02 -3.696038704045907508e-01 8.642264861591146541e-02 0.1
