# m1_source	m2_source
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
2.282732920524108877e+01	1.192195606492862581e+01
