# m1_source	m2_source
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
4.493507345046057821e+01	2.455290883298025761e+01
